Score,Match_addr,ICO,ZNACKA,NAZEV,ULICE,PSC,MESTO,OKRES,KRAJ,rok,addr,PNTCNT
100.000000000000000,"Nádražní 843, Klatovy 33901",26230071,Dr.Max,Dr.Max LÉKÁRNA,Nádražní 843/III,33901,Klatovy,,,2015,"Nádražní 843, Klatovy 33901",454
100.000000000000000,"Šumavská 782, Klatovy 33901",26230071,Dr.Max,Dr.Max LÉKÁRNA,"Šumavská 782/IV, OD Kaufland",33901,Klatovy,,,2015,"Šumavská 782, Klatovy 33901",142
100.000000000000000,"Benešova 1000, Kolín 28002",26230071,Dr.Max,Dr.Max LÉKÁRNA,Benešova 1000,28002,Kolín,,,2015,"Benešova 1000, Kolín 28002",690
100.000000000000000,"Karlovo náměstí 89, Kolín 28002",26230071,Dr.Max,Dr.Max LÉKÁRNA,Karlovo náměstí 89,28002,Kolín,,,2015,"Karlovo náměstí 89, Kolín 28002",271
100.000000000000000,"Štefánikova 1410, Kopřivnice 74221",26230071,Dr.Max,Dr.Max LÉKÁRNA,Štefánikova 1410/18d,74221,Kopřivnice,,,2015,"Štefánikova 1410, Kopřivnice 74221",379
100.000000000000000,"Štefánikova 198, Kopřivnice 74221",49621173,BENU,BENU Lékárna,Štefánikova 198,74221,Kopřivnice,,,2015,"Štefánikova 198, Kopřivnice 74221",377
100.000000000000000,"náměstí Smiřických 42, Kostelec nad Černými lesy 28163",26230071,Dr.Max,Dr.Max LÉKÁRNA,Náměstí Smiřických 42,28163,Kostelec nad Černými Lesy,,,2015,"Náměstí Smiřických 42, Kostelec nad Černými Lesy 28163",17
100.000000000000000,"Turenská 565, Kostelec nad Labem 27713",26230071,Dr.Max,Dr.Max LÉKÁRNA,Turenská 565,27713,Kostelec nad Labem,,,2015,"Turenská 565, Kostelec nad Labem 27713",21
100.000000000000000,"Mostní 934, Kralupy nad Vltavou 27801",26230071,Dr.Max,Dr.Max LÉKÁRNA,Mostní 934,27801,Kralupy nad Vltavou,,,2015,"Mostní 934, Kralupy nad Vltavou 27801",314
100.000000000000000,"Plzeňská 396, Králův Dvůr 26701",26230071,Dr.Max,Dr.Max LÉKÁRNA,Plzeňská 396,26701,Králův Dvůr,,,2015,"Plzeňská 396, Králův Dvůr 26701",62
100.000000000000000,"Opavská 1132, Krnov 79401",26230071,Dr.Max,Dr.Max LÉKÁRNA,Opavská 1132/14,79401,Krnov,,,2015,"Opavská 1132, Krnov 79401",305
100.000000000000000,"Revoluční 27, Krnov 79401",26230071,Dr.Max,Dr.Max LÉKÁRNA,Revoluční 27/2312,79401,Krnov,,,2015,"Revoluční 27, Krnov 79401",444
100.000000000000000,"náměstí Míru 3287, Kroměříž 76701",49621173,BENU,BENU Lékárna,náměstí Míru 3287,76701,Kroměříž,,,2015,"náměstí Míru 3287, Kroměříž 76701",353
100.000000000000000,"Obvodová 3313, Kroměříž 76701",26230071,Dr.Max,Dr.Max LÉKÁRNA,Obvodová 3313/13B,76701,Kroměříž,,,2015,"Obvodová 3313, Kroměříž 76701",316
100.000000000000000,"Velehradská 3254, Kroměříž 76701",49621173,BENU,BENU Lékárna,Velehradská 3254/105,76701,Kroměříž,,,2015,"Velehradská 3254, Kroměříž 76701",154
100.000000000000000,"Tyršova 1732, Kuřim 66434",26230071,Dr.Max,Dr.Max LÉKÁRNA,Tyršova 1732/41,66434,Kuřim,,,2015,"Tyršova 1732, Kuřim 66434",110
100.000000000000000,"Ortenova 188, Kutná Hora 28401",26230071,Dr.Max,Dr.Max LÉKÁRNA,Ortenova 188,28401,Kutná Hora,,,2015,"Ortenova 188, Kutná Hora 28401",248
100.000000000000000,"Jiráskova 1331, Kyjov 69701",26230071,Dr.Max,Dr.Max LÉKÁRNA,Jiráskova 1331,69701,Kyjov,,,2015,"Jiráskova 1331, Kyjov 69701",259
100.000000000000000,"Habrecká 450, Ledeč nad Sázavou 58401",26230071,Dr.Max,Dr.Max LÉKÁRNA,Habrecká 450,58401,Ledeč nad Sázavou,,,2015,"Habrecká 450, Ledeč nad Sázavou 58401",177
100.000000000000000,"Budyšínská 1400, Liberec 46001",26230071,Dr.Max,Dr.Max LÉKÁRNA,Budyšínská 1400,46001,Liberec,,,2015,"Budyšínská 1400, Liberec 46001",332
100.000000000000000,"Frýdlantská 244, Liberec 46001",49621173,BENU,BENU Lékárna,Frýdlantská 244/1,46001,Liberec,,,2015,"Frýdlantská 244, Liberec 46001",489
100.000000000000000,"Fügnerova 667, Liberec 46001",49621173,BENU,BENU Lékárna,Fügnerova 667/7,46001,Liberec,,,2015,"Fügnerova 667, Liberec 46001",468
100.000000000000000,"Klášterní 117, Liberec 46005",25839136,Plzeňská lékárna,Lékárna V Klášteře,Klášterní 117/2,46005,Liberec,,,2015,"Klášterní 117, Liberec 46005",400
100.000000000000000,"Polní 622, Liberec 46001",26230071,Dr.Max,Dr.Max LÉKÁRNA,Polní 622/27,46001,Liberec,,,2015,"Polní 622, Liberec 46001",201
100.000000000000000,"Tanvaldská 325, Liberec 46311",26230071,Dr.Max,Dr.Max LÉKÁRNA,Tanvaldská 325,46311,Liberec,,,2015,"Tanvaldská 325, Liberec 46311",154
100.000000000000000,"Na Kocandě 2201, Litoměřice 41201",26230071,Dr.Max,Dr.Max LÉKÁRNA,Na Kocandě 2201/35,41201,Litoměřice,,,2015,"Na Kocandě 2201, Litoměřice 41201",217
100.000000000000000,"Palachova 9, Litoměřice 41201",26230071,Dr.Max,Dr.Max LÉKÁRNA,Palachova 9,41201,Litoměřice,,,2015,"Palachova 9, Litoměřice 41201",454
100.000000000000000,"U Katovny 2023, Litoměřice 41201",25839136,Plzeňská lékárna,U Katovny,U Katovny 2023/1,41201,Litoměřice,,,2015,"U Katovny 2023, Litoměřice 41201",658
100.000000000000000,"Želetická 2227, Litoměřice 41201",26230071,Dr.Max,Dr.Max LÉKÁRNA,Želetická 2227,41201,Litoměřice,,,2015,"Želetická 2227, Litoměřice 41201",4
100.000000000000000,"Smetanovo náměstí 122, Litomyšl 57001",49621173,BENU,BENU Lékárna,Smetanovo náměstí 122,57001,Litomyšl,,,2015,"Smetanovo náměstí 122, Litomyšl 57001",287
100.000000000000000,"Žižkova 151, Litvínov 43601",49621173,BENU,BENU Lékárna,Žižkova 151,43601,Litvínov,,,2015,"Žižkova 151, Litvínov 43601",433
98.290000000000006,"Václava Majera 2898, Louny 44001",26230071,Dr.Max,Dr.Max LÉKÁRNA,Václava Mayera 2898,44001,Louny,,,2015,"Václava Mayera 2898, Louny 44001",139
100.000000000000000,"Masarykova 1102, Lysá nad Labem 28922",26230071,Dr.Max,Dr.Max LÉKÁRNA,Masarykova 1102,28922,Lysá nad Labem,,,2015,"Masarykova 1102, Lysá nad Labem 28922",163
100.000000000000000,"Chebská 713, Mariánské Lázně 35301",26230071,Dr.Max,Dr.Max LÉKÁRNA,Chebská 713/16A,35301,Mariánské Lázně,,,2015,"Chebská 713, Mariánské Lázně 35301",212
100.000000000000000,"Chebská 870, Mariánské Lázně 35301",25839136,Plzeňská lékárna,Lékárna Tesco Mariánské Lázně,Chebská 870/23,35301,Mariánské Lázně,,,2015,"Chebská 870, Mariánské Lázně 35301",288
100.000000000000000,"Tyršova 243, Mariánské Lázně 35301",49621173,BENU,BENU Lékárna,Tyršova 243/1,35301,Mariánské Lázně,,,2015,"Tyršova 243, Mariánské Lázně 35301",180
100.000000000000000,"Pražská 221, Mělník 27601",49621173,BENU,BENU Lékárna,Pražská 221,27601,Mělník,,,2015,"Pražská 221, Mělník 27601",629
100.000000000000000,"Vodárenská 3653, Mělník 27601",26230071,Dr.Max,Dr.Max LÉKÁRNA,Vodárenská 3653,27601,Mělník,,,2015,"Vodárenská 3653, Mělník 27601",191
100.000000000000000,"Náměstí Republiky 213, Městec Králové 28903",49621173,BENU,BENU Lékárna,Náměstí Republiky 213,28903,Městec Králové,,,2015,"Náměstí Republiky 213, Městec Králové 28903",12
100.000000000000000,"U Stadionu 473, Město Touškov 33033",25216791,Devětsil JST,Svatojánská lékárna,U Stadionu 473,33033,Město Touškov,,,2015,"U Stadionu 473, Město Touškov 33033",27
100.000000000000000,"Za Krejcárkem 150, Milevsko 39901",26230071,Dr.Max,Dr.Max LÉKÁRNA,Za Krejcárkem 150,39901,Milevsko,,,2015,"Za Krejcárkem 150, Milevsko 39901",115
100.000000000000000,"Jičínská 1349, Mladá Boleslav 29301",49621173,BENU,BENU Lékárna,Jičínská 1349,29301,Mladá Boleslav,,,2015,"Jičínská 1349, Mladá Boleslav 29301",64
100.000000000000000,"Jičínská 1350, Mladá Boleslav 29301",49621173,BENU,BENU Lékárna,Jičínská 1350,29301,Mladá Boleslav,,,2015,"Jičínská 1350, Mladá Boleslav 29301",17
100.000000000000000,"tř. Václava Klementa 1459, Mladá Boleslav 29301",26230071,Dr.Max,Dr.Max LÉKÁRNA,Tř. Václava Klementa 1459,29301,Mladá Boleslav,,,2015,"Tř. Václava Klementa 1459, Mladá Boleslav 29301",453
100.000000000000000,"U stadionu 1234, Mladá Boleslav 29301",49621173,BENU,BENU Lékárna,U Stadionu 1234,29301,Mladá Boleslav,,,2015,"U Stadionu 1234, Mladá Boleslav 29301",1100
100.000000000000000,"U dálnice 744, Modřice 66442",26230071,Dr.Max,Dr.Max LÉKÁRNA,U dálnice 744,66442,Modřice,,,2015,"U dálnice 744, Modřice 66442",6
100.000000000000000,"Svitavská 1501, Moravská Třebová 57101",26230071,Dr.Max,Dr.Max LÉKÁRNA,Svitavská 1501/29,57101,Moravská Třebová,,,2015,"Svitavská 1501, Moravská Třebová 57101",193
88.000000000000000,"tř. Budovatelů 1877, Most 43401",26230071,Dr.Max,Dr.Max LÉKÁRNA,Budovatelů 1877,43401,Most,,,2015,"Budovatelů 1877, Most 43401",866
100.000000000000000,"J. E. Purkyně 1167, Most 43401",49621173,BENU,BENU Lékárna,J. E. Purkyně 1167,43401,Most,,,2015,"J. E. Purkyně 1167, Most 43401",192
100.000000000000000,"Kabátnická 1705, Most 43401",26230071,Dr.Max,Dr.Max LÉKÁRNA,Kabátnická 1705,43401,Most,,,2015,"Kabátnická 1705, Most 43401",275
100.000000000000000,"Lipová 807, Most 43401",26230071,Dr.Max,Dr.Max LÉKÁRNA,Lipová 807/14,43401,Most,,,2015,"Lipová 807, Most 43401",1038
100.000000000000000,"Radniční 3400, Most 43401",49621173,BENU,BENU Lékárna,Radniční 3400,43401,Most,,,2015,"Radniční 3400, Most 43401",662
100.000000000000000,"Velebudická 3270, Most 43401",49621173,BENU,BENU Lékárna,Velebudická 3270,43401,Most,,,2015,"Velebudická 3270, Most 43401",185
100.000000000000000,"Polská 379, Náchod 54701",26230071,Dr.Max,Dr.Max LÉKÁRNA,Polská 379,54701,Náchod,,,2015,"Polská 379, Náchod 54701",71
100.000000000000000,"Pražská 1764, Náchod 54701",26230071,Dr.Max,Dr.Max LÉKÁRNA,Pražská 1764,54701,Náchod,,,2015,"Pražská 1764, Náchod 54701",307
90.000000000000000,"Na Vinici III. 487, Nepomuk 33501",26230071,Dr.Max,Dr.Max LÉKÁRNA,Na Vinici 487,33501,Nepomuk,,,2015,"Na Vinici 487, Nepomuk 33501",12
100.000000000000000,"Komenského 300, Nová Paka 50901",26230071,Dr.Max,Dr.Max LÉKÁRNA,Komenského 300,50901,Nová Paka,,,2015,"Komenského 300, Nová Paka 50901",136
100.000000000000000,"Kotíkova 1817, Nová Paka 50901",49621173,BENU,BENU Lékárna,Kotíkova 1817,50901,Nová Paka,,,2015,"Kotíkova 1817, Nová Paka 50901",138
100.000000000000000,"T. G. Masaryka 46, Nové Město nad Metují 54901",26230071,Dr.Max,Dr.Max LÉKÁRNA,T. G. Masaryka 46,54901,Nové Město nad Metují,,,2015,"T. G. Masaryka 46, Nové Město nad Metují 54901",234
100.000000000000000,"Dvořákova 385, Nový Bor 47301",26230071,Dr.Max,Dr.Max LÉKÁRNA,Dvořákova 385,47301,Nový Bor,,,2015,"Dvořákova 385, Nový Bor 47301",271
100.000000000000000,"5. května 721, Nový Jičín 74101",49621173,BENU,BENU Lékárna,5. května 721/22,74101,Nový Jičín,,,2015,"5. května 721, Nový Jičín 74101",395
100.000000000000000,"Revoluční 2214, Nový Jičín 74101",25319141,Agel,LÉKÁRNA AGEL,Revoluční 2214,74101,Nový Jičín,,,2015,"Revoluční 2214, Nový Jičín 74101",366
100.000000000000000,"K Vypichu 497, Nučice 25216",26230071,Dr.Max,Dr.Max LÉKÁRNA,K Vypichu 497,25216,Nučice,,,2015,"K Vypichu 497, Nučice 25216",8
100.000000000000000,"Masarykovo náměstí 516, Nýřany 33023",49621173,BENU,BENU Lékárna,Masarykovo náměstí 516,33023,Nýřany,,,2015,"Masarykovo náměstí 516, Nýřany 33023",200
89.659999999999997,"8. května 465, Olomouc 77900",49621173,BENU,BENU Lékárna,8.května 465/24,77900,Olomouc,,,2015,"8.května 465, Olomouc 77900",354
100.000000000000000,"Horní lán 1310, Olomouc 77900",26230071,Dr.Max,Dr.Max LÉKÁRNA,Horní lán 1310/10a,77900,Olomouc,,,2015,"Horní lán 1310, Olomouc 77900",259
100.000000000000000,"Jeremenkova 103, Olomouc 77900",26230071,Dr.Max,Dr.Max LÉKÁRNA,Jeremenkova 103/23,77900,Olomouc,,,2015,"Jeremenkova 103, Olomouc 77900",355
100.000000000000000,"Kafkova 8, Olomouc 77900",49621173,BENU,BENU Lékárna,Kafkova 8,77900,Olomouc,,,2015,"Kafkova 8, Olomouc 77900",85
100.000000000000000,"Polská 1, Olomouc 77900",26230071,Dr.Max,Dr.Max LÉKÁRNA,Polská 1,77900,Olomouc,,,2015,"Polská 1, Olomouc 77900",234
100.000000000000000,"Pražská 248, Olomouc 77900",26230071,Dr.Max,Dr.Max LÉKÁRNA,Pražská 248/39,77900,Olomouc,,,2015,"Pražská 248, Olomouc 77900",78
100.000000000000000,"Horní náměstí 145, Opava 74601",49621173,BENU,BENU Lékárna,Horní náměstí 145/35,74601,Opava,,,2015,"Horní náměstí 145, Opava 74601",522
88.000000000000000,"Masarykova třída 19, Opava 74601",26230071,Dr.Max,Dr.Max LÉKÁRNA,Masarykova 19,74601,Opava,,,2015,"Masarykova 19, Opava 74601",474
100.000000000000000,"Olomoucká 121, Opava 74601",49621173,BENU,BENU Lékárna,Olomoucká 121,74601,Opava,,,2015,"Olomoucká 121, Opava 74601",231
96.250000000000000,"Ostrožná 247, Opava 74601",49621173,BENU,BENU Lékárna,Ostrožná 27,74601,Opava,,,2015,"Ostrožná 27, Opava 74601",560
100.000000000000000,"U Fortny 49, Opava 74601",49621173,BENU,BENU Lékárna,U Fortny 49/10,74601,Opava,,,2015,"U Fortny 49, Opava 74601",468
100.000000000000000,"Hroznětínská 350, Ostrov 36301",49621173,BENU,BENU Lékárna,Hroznětínská 350,36301,Ostrov,,,2015,"Hroznětínská 350, Ostrov 36301",113
100.000000000000000,"Jáchymovská 1460, Ostrov 36301",26230071,Dr.Max,Dr.Max LÉKÁRNA,Jáchymovská 1460,36301,Ostrov,,,2015,"Jáchymovská 1460, Ostrov 36301",305
100.000000000000000,"Lidická 1286, Ostrov 36301",49621173,BENU,BENU Lékárna,Lidická 1286,36301,Ostrov,,,2015,"Lidická 1286, Ostrov 36301",548
100.000000000000000,"tř. Osvobození 1388, Otrokovice 76502",49621173,BENU,BENU Lékárna,Tř. Osvobození 1388,76502,Otrokovice,,,2015,"Tř. Osvobození 1388, Otrokovice 76502",469
100.000000000000000,"Bělehradská 660, Pardubice 53351",26230071,Dr.Max,Dr.Max LÉKÁRNA,Bělehradská 660,53351,Pardubice,,,2015,"Bělehradská 660, Pardubice 53351",535
100.000000000000000,"Jiřího z Poděbrad 2593, Pardubice 53002",26230071,Dr.Max,Dr.Max LÉKÁRNA,Jiřího z Poděbrad 2593,53002,Pardubice,,,2015,"Jiřího z Poděbrad 2593, Pardubice 53002",597
100.000000000000000,"Poděbradská 293, Pardubice 53009",26230071,Dr.Max,Dr.Max LÉKÁRNA,Poděbradská 293,53009,Pardubice,,,2015,"Poděbradská 293, Pardubice 53009",77
100.000000000000000,"Poděbradská 297, Pardubice 53009",26230071,Dr.Max,Dr.Max LÉKÁRNA,Poděbradská 297,53009,Pardubice,,,2015,"Poděbradská 297, Pardubice 53009",142
100.000000000000000,"S. K. Neumanna 2819, Pardubice 53002",26230071,Dr.Max,Dr.Max LÉKÁRNA,S. K. Neumanna 2819,53002,Pardubice,,,2015,"S. K. Neumanna 2819, Pardubice 53002",392
100.000000000000000,"Sladkovského 96, Pardubice 53002",49621173,BENU,BENU Lékárna,Sladkovského 96,53002,Pardubice,,,2015,"Sladkovského 96, Pardubice 53002",497
100.000000000000000,"Pražská 2276, Pelhřimov 39301",26230071,Dr.Max,Dr.Max LÉKÁRNA,Pražská 2276,39301,Pelhřimov,,,2015,"Pražská 2276, Pelhřimov 39301",36
100.000000000000000,"Svatovítské náměstí 880, Pelhřimov 39301",49621173,BENU,BENU Lékárna,Svatovítské náměstí 880,39301,Pelhřimov,,,2015,"Svatovítské náměstí 880, Pelhřimov 39301",653
100.000000000000000,"U Nádraží 2565, Písek 39701",26230071,Dr.Max,Dr.Max LÉKÁRNA,U Nádraží 2565,39701,Písek,,,2015,"U Nádraží 2565, Písek 39701",214
100.000000000000000,"alej Svobody 55, Plzeň 32300",25216791,Devětsil JST,Lékárna Devětsil u Gery,Alej Svobody 55,32300,Plzeň,,,2015,"Alej Svobody 55, Plzeň 32300",606
100.000000000000000,"Gerská 1845, Plzeň 32300",26230071,Dr.Max,Dr.Max LÉKÁRNA,Gerská 1845/11,32300,Plzeň,,,2015,"Gerská 1845, Plzeň 32300",937
100.000000000000000,"Gerská 2237, Plzeň 32300",26230071,Dr.Max,Dr.Max LÉKÁRNA,Gerská 2237/25 OC Albert,32300,Plzeň,,,2015,"Gerská 2237, Plzeň 32300",1035
100.000000000000000,"Karlovarská 298, Plzeň 30100",25839136,Plzeňská lékárna,DIA lékárna,Karlovarská 298/30,30100,Plzeň,,,2015,"Karlovarská 298, Plzeň 30100",98
100.000000000000000,"Klostermannova 1219, Plzeň 30100",25839136,Plzeňská lékárna,Modrá lékárna,Klostermannova 1219/12,30100,Plzeň,,,2015,"Klostermannova 1219, Plzeň 30100",583
100.000000000000000,"Lochotínská 1108, Plzeň 30100",25216791,Devětsil JST,Lékárna Rondel,Lochotínská 1108/18,30100,Plzeň,,,2015,"Lochotínská 1108, Plzeň 30100",124
100.000000000000000,"Písecká 972, Plzeň 32600",49621173,BENU,BENU Lékárna,"Písecká 972/1, OC Olympia",32600,Plzeň,,,2015,"Písecká 972, Plzeň 32600",34
100.000000000000000,"Radčická 2861, Plzeň 30100",26230071,Dr.Max,Dr.Max LÉKÁRNA,"Radčická 2861/2, OC Plaza",30100,Plzeň,,,2015,"Radčická 2861, Plzeň 30100",167
100.000000000000000,"Rokycanská 2656, Plzeň 30100",49621173,BENU,BENU Lékárna,Rokycanská 2656/2,30100,Plzeň,,,2015,"Rokycanská 2656, Plzeň 30100",61
100.000000000000000,"Slovanská 1238, Plzeň 32600",25839136,Plzeňská lékárna,Liliová lékárna,Slovanská 1238/69,32600,Plzeň,,,2015,"Slovanská 1238, Plzeň 32600",612
100.000000000000000,"Sukova 23, Plzeň 30100",26230071,Dr.Max,Dr.Max LÉKÁRNA,"Sukova 23/2895, OC Kaufland",30100,Plzeň,,,2015,"Sukova 23, Plzeň 30100",254
100.000000000000000,"Tylova 1, Plzeň 30100",26230071,Dr.Max,Dr.Max LÉKÁRNA,Tylova 1/2090,30100,Plzeň,,,2015,"Tylova 1, Plzeň 30100",260
100.000000000000000,"Tylova 39, Plzeň 30100",49621173,BENU,BENU Lékárna,Tylova 39/502,30100,Plzeň,,,2015,"Tylova 39, Plzeň 30100",467
100.000000000000000,"Bílkova 270, Poděbrady 29001",25839136,Plzeňská lékárna,Lékárna Tesco Poděbrady,Bílkova 270,29001,Poděbrady,,,2015,"Bílkova 270, Poděbrady 29001",7
100.000000000000000,"Riegrovo náměstí 178, Poděbrady 29001",26230071,Dr.Max,Dr.Max LÉKÁRNA,Riegrovo náměstí 178/3,29001,Poděbrady,,,2015,"Riegrovo náměstí 178, Poděbrady 29001",192
100.000000000000000,"Masarykova 188, Polička 57201",26230071,Dr.Max,Dr.Max LÉKÁRNA,Masarykova 188,57201,Polička,,,2015,"Masarykova 188, Polička 57201",244
100.000000000000000,"Krumlovská 1103, Prachatice 38301",49621173,BENU,BENU Lékárna,Krumlovská 1103,38301,Prachatice,,,2015,"Krumlovská 1103, Prachatice 38301",261
100.000000000000000,"Primátorská 1196, Prachatice 38301",49621173,BENU,BENU Lékárna,Primátorská 1196,38301,Prachatice,,,2015,"Primátorská 1196, Prachatice 38301",261
100.000000000000000,"Vodňanská 51, Prachatice 38301",26230071,Dr.Max,Dr.Max LÉKÁRNA,Vodňanská 51,38301,Prachatice,,,2015,"Vodňanská 51, Prachatice 38301",301
100.000000000000000,"Dlouhá 719, Praha 11000",49621173,BENU,BENU Lékárna,Dlouhá 719/44,11000,Praha 2,,,2015,"Dlouhá 719, Praha 11000",714
100.000000000000000,"Na poříčí 1048, Praha 11000",26230071,Dr.Max,Dr.Max LÉKÁRNA,Na Poříčí 1048/30,11000,Praha 1,,,2015,"Na Poříčí 1048, Praha 11000",514
100.000000000000000,"Národní 339, Praha 11000",49621173,BENU,BENU Lékárna,Národní 339/11,11000,Praha 1,,,2015,"Národní 339, Praha 11000",700
100.000000000000000,"Národní 417, Praha 11000",26230071,Dr.Max,Dr.Max LÉKÁRNA,Národní 417/35,11000,Praha 1,,,2015,"Národní 417, Praha 11000",711
100.000000000000000,"Revoluční 765, Praha 11000",26230071,Dr.Max,Dr.Max LÉKÁRNA,Revoluční 765/19,11000,Praha 1,,,2015,"Revoluční 765, Praha 11000",601
100.000000000000000,"V celnici 10, Praha 11000",26230071,Dr.Max,Dr.Max LÉKÁRNA,V Celnici 10,11000,Praha 1,,,2015,"V Celnici 10, Praha 11000",544
100.000000000000000,"Vodičkova 40, Praha 11000",26230071,Dr.Max,Dr.Max LÉKÁRNA,Vodičkova 40,11000,Praha 1,,,2015,"Vodičkova 40, Praha 11000",715
100.000000000000000,"Jabloňová 2992, Praha 10600",49621173,BENU,BENU Lékárna,Jabloňová 2992/8,10600,Praha 10,,,2015,"Jabloňová 2992, Praha 10600",685
100.000000000000000,"K pérovně 945, Praha 10200",49621173,BENU,BENU Lékárna,K Pérovně 945/7,10200,Praha 10,,,2015,"K Pérovně 945, Praha 10200",3
100.000000000000000,"Nákupní 389, Praha 10200",49621173,BENU,BENU Lékárna,Nákupní 389/3,10200,Praha 10,,,2015,"Nákupní 389, Praha 10200",21
100.000000000000000,"Přetlucká 3295, Praha 10000",26230071,Dr.Max,Dr.Max LÉKÁRNA,Přetlucká 3295/50,10000,Praha 10,,,2015,"Přetlucká 3295, Praha 10000",321
100.000000000000000,"Rubensova 2238, Praha 10000",49621173,BENU,BENU Lékárna,Rubensova 2238,10000,Praha 10,,,2015,"Rubensova 2238, Praha 10000",467
100.000000000000000,"Slunečná 2, Praha 10000",25839136,Plzeňská lékárna,Slunečná lékárna,Slunečná 2,10000,Praha 10,,,2015,"Slunečná 2, Praha 10000",496
100.000000000000000,"Švehlova 1391, Praha 10200",26230071,Dr.Max,Dr.Max LÉKÁRNA,Švehlova 1391/32,10200,Praha 10,,,2015,"Švehlova 1391, Praha 10200",237
100.000000000000000,"V olšinách 449, Praha 10000",49621173,BENU,BENU Lékárna,V Olšinách 449/41,10000,Praha 10,,,2015,"V Olšinách 449, Praha 10000",917
100.000000000000000,"Veronské nám. 403, Praha 10900",26230071,Dr.Max,Dr.Max LÉKÁRNA,Veronské nám. 403,10900,Praha 10,,,2015,"Veronské nám. 403, Praha 10900",685
100.000000000000000,"Italská 37, Praha 12000",25319141,Agel,LÉKÁRNA AGEL,Italská 37,12000,Praha 2,,,2015,"Italská 37, Praha 12000",679
100.000000000000000,"Jugoslávská 9, Praha 12000",49621173,BENU,BENU Lékárna,Jugoslávská 9,12000,Praha 2,,,2015,"Jugoslávská 9, Praha 12000",1318
100.000000000000000,"Karlovo náměstí 8, Praha 12000",26230071,Dr.Max,Dr.Max LÉKÁRNA,Karlovo náměstí 8,12000,Praha 2,,,2015,"Karlovo náměstí 8, Praha 12000",788
100.000000000000000,"Kateřinská 34, Praha 12000",49621173,BENU,BENU Lékárna,Kateřinská 34,12000,Praha 2,,,2015,"Kateřinská 34, Praha 12000",897
100.000000000000000,"Vinohradská 1596, Praha 12000",26230071,Dr.Max,Dr.Max LÉKÁRNA,Vinohradská 1596/29,12000,Praha 2,,,2015,"Vinohradská 1596, Praha 12000",1166
97.000000000000000,"Vinohradská 1513, Praha 13000",49621173,BENU,BENU Lékárna,Vinohradská 151,13000,Praha 3,,,2015,"Vinohradská 151, Praha 13000",504
100.000000000000000,"Vinohradská 1784, Praha 13000",49621173,BENU,BENU Lékárna,Vinohradská 1784/2,13000,Praha 3,,,2015,"Vinohradská 1784, Praha 13000",1459
100.000000000000000,"Budějovická 1126, Praha 14000",26230071,Dr.Max,Dr.Max LÉKÁRNA,Budějovická 1126/9,14000,Praha 4,,,2015,"Budějovická 1126, Praha 14000",757
100.000000000000000,"Čestmírova 363, Praha 14000",26230071,Dr.Max,Dr.Max LÉKÁRNA,Čestmírova 363/1,14000,Praha 4,,,2015,"Čestmírova 363, Praha 14000",941
100.000000000000000,"Hviezdoslavova 1600, Praha 14900",26230071,Dr.Max,Dr.Max LÉKÁRNA,Hviezdoslavova 1600/6,14900,Praha 4,,,2015,"Hviezdoslavova 1600, Praha 14900",1275
100.000000000000000,"Krčská 1079, Praha 14000",26230071,Dr.Max,Dr.Max LÉKÁRNA,Krčská 1079/59,14000,Praha 4,,,2015,"Krčská 1079, Praha 14000",709
100.000000000000000,"Michnova 1622, Praha 14900",26230071,Dr.Max,Dr.Max LÉKÁRNA,Michnova 1622/4,14900,Praha 4,,,2015,"Michnova 1622, Praha 14900",1312
100.000000000000000,"Olbrachtova 9, Praha 14000",49621173,BENU,BENU Lékárna,Olbrachtova 9,14000,Praha 4,,,2015,"Olbrachtova 9, Praha 14000",736
100.000000000000000,"Soukalova 3355, Praha 14300",26230071,Dr.Max,Dr.Max LÉKÁRNA,Soukalova 3355,14300,Praha 4,,,2015,"Soukalova 3355, Praha 14300",448
100.000000000000000,"U plynárny 64, Praha 14000",26230071,Dr.Max,Dr.Max LÉKÁRNA,U plynárny 64,14000,Praha 4,,,2015,"U plynárny 64, Praha 14000",92
100.000000000000000,"Želetavská 1447, Praha 14000",49621173,BENU,BENU Lékárna,Želetavská 1447/5,14000,Praha 4,,,2015,"Želetavská 1447, Praha 14000",679
100.000000000000000,"Archeologická 2256, Praha 15500",49621173,BENU,BENU Lékárna,"Archeologická 2256/1, OCLužiny",15500,Praha 5,,,2015,"Archeologická 2256, Praha 15500",1038
100.000000000000000,"Mukařovského 2590, Praha 15500",49621173,BENU,BENU Lékárna,"Mukařovského 2590/2, OC Luka",15500,Praha 5,,,2015,"Mukařovského 2590, Praha 15500",1052
96.250000000000000,"Nádražní 280, Praha 15000",26230071,Dr.Max,Dr.Max LÉKÁRNA,Nádražní 20/286,15000,Praha 5,,,2015,"Nádražní 20, Praha 15000",241
100.000000000000000,"Plzeňská 344, Praha 15000",49621173,BENU,BENU Lékárna,Plzeňská 344/1,15000,Praha 5,,,2015,"Plzeňská 344, Praha 15000",924
100.000000000000000,"Plzeňská 8, Praha 15000",26230071,Dr.Max,Dr.Max LÉKÁRNA,Plzeňská 8,15000,Praha 5,,,2015,"Plzeňská 8, Praha 15000",851
100.000000000000000,"Radlická 520, Praha 15800",26230071,Dr.Max,Dr.Max LÉKÁRNA,Radlická 520/117,15800,Praha 5,,,2015,"Radlická 520, Praha 15800",223
